channel_handle,channel_name,video_id,title,view_count,like_count,comment_count,duration,duration_seconds,upload_date,upload_hour,day_of_week
@TBHLabsMyanmar,TBH Labs,BXO4M76QORo,သိန်း ၂၀ ဝန်းကျင်မှာ ကျွန်တော်တို့ သဘောကျနေတဲ့ HP Victus Gaming Laptop,61397,1707,60,6:49,409,2023-07-19,12:30,Wednesday
@MyTechMyanmar,MyTech Myanmar,VLGAKgbaDRM,မိုးတွေခြိမ်းနေတယ် ဖုန်းမသုံးနဲ့လို့ ပြောရင် ဒီဗီဒီယို ပြလိုက်ပါ,5056,384,15,2:58,178,2023-07-19,12:32,Wednesday
@zestvlog,ZEST,4alwusB1ueg,Live Chat With ZEST,500,31,2,6:23,383,2023-07-19,12:51,Wednesday
@zestvlog,ZEST,RwZx-aRqBVM,MTK VS Snapdrag ဘယ်ဟာပိုကောင်းလဲ ...,9013,489,27,2:41,161,2023-07-19,12:40,Wednesday
@technity17,Technity,aYOrvM87K3E,threads social media from meta #shorts #threads #markzuckerberg #elonmusk #socialmedia #technity,453,41,1,0:59,59,2023-07-19,13:30,Wednesday
@technity17,Technity,2aO1c0_KN_M,Are they really good for this time: Tecno Spark 10C,8173,277,9,6:06,366,2023-07-19,11:30,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,_EkkLRZXCR8,Sony ရဲ့ mid-range ဖုန်းတွေအတွက်အနာဂတ်? - Xperia 10 Mark V Review,7742,277,13,9:18,558,2023-07-18,11:30,Tuesday
@technity17,Technity,bYJIZq2mtR0,Best 14 inches to carry - Lenovo V14 #shorts #lenovo #lenovov14 #laptop #technity,822,49,1,0:55,55,2023-07-18,13:30,Tuesday
@T4U2MM,T4U2,86HpBGj3FLc,Nothing Phone 2 မှာ ဘာတွေ “ထူး” သွားလဲ ?,31661,1123,62,9:21,561,2023-07-18,12:30,Tuesday
@MyTechMyanmar,MyTech Myanmar,FJ5uFN9_E0A,၇ သိန်း ၈ သိန်းနဲ့ဆို ဘာဖုန်းဝယ်ရမလဲ (Q&A - 128),48417,1743,178,5:08,308,2023-07-17,12:00,Monday
@zestvlog,ZEST,4pCmUgHH1-Q,Dimenstiy 8200 Ultra နဲ့ CiVi3 က Performance ပိုကောင်းလာသလား..,30613,1007,141,29:19,1759,2023-07-17,11:57,Monday
@zestvlog,ZEST,PpJEaP2sCSk,Live Chat With ZEST,1300,93,12,37:44,2264,2023-07-17,03:28,Monday
@technity17,Technity,YQ1uc5F2Cc0,Redmi Note 12T pro short impression #shorts #redmi #redminote12tpro #technity,1275,89,2,1:00,60,2023-07-17,13:30,Monday
@MMTR,Myanmar Mobile Phones & Tech Review,D14DQAwlYkE,လိုအပ်ချက်လေးနည်းနည်းရှိနေတာကလွဲရင်တော်တော်မိုက်တဲ့ဖုန်း !,8222,374,35,8:14,494,2023-07-16,11:30,Sunday
@technity17,Technity,eRXxg7qO6sY,3 times better: Redmi Note 12T Pro Review,14454,517,34,7:26,446,2023-07-16,00:30,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,r3xtoUze3og,$2000 အောက်ထဲမှာ Gaming အတွက် Performance အထွက်ဆုံး ROG Strix G17 ( 2023 ),3729,110,6,7:20,440,2023-07-15,01:30,Saturday
@zestvlog,ZEST,nAZqWY2FLmE,P2P စွမ်းဆောင်ရည်မြင့် ဈေးသင့်တဲ့ ဖုန်းတွေကို ဘယ်လိုရွေးချယ်မလဲ...,31793,1710,112,22:14,1334,2023-07-15,12:57,Saturday
@technity17,Technity,2-6C2Ct8yg8,No need to go to the cinema: Samsung Neo QLED 8K TV,1609,86,6,6:21,381,2023-07-15,00:30,Saturday
@T4U2MM,T4U2,u2hajMqquTY,ဂိမ်းတွေ မနိုင်မနင်းဆော့နေရင်း ရုတ်တရက်ဖုန်းပိတ်သွားရတဲ့ အဓိကတရားခံက...,15216,1109,71,11:22,682,2023-07-15,12:30,Saturday
@TBHLabsMyanmar,TBH Labs,RJJreOcOvag,၁၀ သိန်းအောက် ရုံးသုံး Laptop တွေဝယ်မယ့် အစား ဒါဝယ် …,298372,7858,311,9:36,576,2023-07-14,18:22,Friday
@MyTechMyanmar,MyTech Myanmar,SPdnUNbWDdQ,နေ့စဉ်သုံးမှာ ဘာ  Gadgets  တွေ လိုအပ်မလဲ,1313,76,7,2:35,155,2023-07-14,11:30,Friday
@zestvlog,ZEST,8s7zGinAq8s,Customize Back Sticker #zest_is_the_best,863,74,2,0:53,53,2023-07-14,12:00,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,IMfQgs-IpIk,တစ်ချို့အရာတွေက ကောင်းပေမဲ့ မဝယ်သင့်ဘူး - Redmi Note 12 T Pro Review,30663,712,33,6:21,381,2023-07-13,01:30,Thursday
@zestvlog,ZEST,OmHS69W5sco,Tecno POVA 5 က ကြော်ငြာသလောက်ကောင်းသလား Performance Test,40372,1641,177,25:17,1517,2023-07-13,11:34,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,iy7gyMiuDOs,လတ်တလော Android ဖုန်းတွေထဲမှာ Performance အကြမ်းဆုံးဖုန်း ?,25229,719,27,10:24,624,2023-07-12,01:30,Wednesday
@MyTechMyanmar,MyTech Myanmar,cLVMZBkiBdY,ဘာတွေဆုံးဖြတ်လို့၊ ဘာဆက်ရွေးရမယ် (Q&A - 126),3869,218,20,3:09,189,2023-07-12,11:34,Wednesday
@zestvlog,ZEST,5-TR5U1H4fw,Flagship Level စွမ်းဆောင်ရည်နဲ့ Xiaomi Pad 6 Pro Unboxing Video,24623,712,86,20:36,1236,2023-07-12,10:30,Wednesday
@zestvlog,ZEST,TwB3UNpkr4g,Live Chat With ZEST,1384,76,15,63:46,3826,2023-07-12,04:28,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,dHjVe-MzRfE,Thin & Light ဖြစ်ပြီး Work & Play အတွက် အကောင်းဆုံး Laptop !,3238,130,3,7:12,432,2023-07-11,01:30,Tuesday
@technity17,Technity,qWtvNKPOcsQ,Everything is perfect except speaker: Xiaomi Civi 3 Full Review,49424,1031,49,8:15,495,2023-07-11,07:30,Tuesday
@MMTR,Myanmar Mobile Phones & Tech Review,NL-W9R5lv_g,Smart TV ဝယ်ဖြစ်ရင် ဒါလေးတွေက သုံးကိုသုံးသင့်တယ် ( SAMSUNG Edition ),54852,1093,42,7:47,467,2023-07-10,01:30,Monday
@MyTechMyanmar,MyTech Myanmar,iT2xu2qwCaI,Twitter အခက် Threads အချက် ဖြစ်တော့မှာလား,5760,303,8,5:54,354,2023-07-10,11:30,Monday
@TBHLabsMyanmar,TBH Labs,tSR8PKQMHgg,ပုံမှန်မဟုတ်နေတဲ့ ဖုန်းတစ်လုံးကို Unboxing လုပ်ကြမယ်,314026,8633,375,10:01,601,2023-07-09,12:30,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,Xi4mgVD9AcQ,၆လက်မ မပြည့်တဲ့ အတိုလေးကို ပါကင်ဖောက်ကြမယ်  :P,23172,763,41,11:50,710,2023-07-09,01:30,Sunday
@MyTechMyanmar,MyTech Myanmar,j7vossDXqZU,Xiaomi 13 Ultra VS Samsung Galaxy S23 Ultra,19437,780,80,11:53,713,2023-07-09,11:30,Sunday
@zestvlog,ZEST,SXcjqVtn1Mo,မိမိစိတ်ကြိုက်ဖုန်း Sticker တွေထုတ်ဖို့ ဈေးမကြီးတော့ပါ...,5565,249,41,6:36,396,2023-07-09,11:25,Sunday
@technity17,Technity,nd4ZrBPGavM,Best Gaming at 20 lakhs?: ASUS TUF Gaming F15 First Impression,10066,273,8,5:18,318,2023-07-09,00:30,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,xqzW0SyfVpg,Multi သုံးလို့ရတဲ့ BOYA ရဲ့  ၂ သိန်းခွဲတန် BOYA Link Microphone,3174,103,5,5:21,321,2023-07-08,15:43,Saturday
@zestvlog,ZEST,nG2ZIPbku3c,၄သိန်းကျော်မှာTecno Pova 5 က အမိုက်ဆုံးဖုန်းဖြစ်လာပြီလား ....,42833,1199,115,19:21,1161,2023-07-08,12:35,Saturday
@TBHLabsMyanmar,TBH Labs,7wm82p50QjY,Infinix Note 30 ကို Redmi Note 12 နဲ့ယှဥ်ကြည့်ရင် ဘယ်လိုနေမလဲ?,236723,5606,299,8:11,491,2023-07-07,12:30,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,8Ck2DXwtAy8,Official ဝင်လာတဲ့ ၅သိန်းအောက်ဖုန်းတွေထဲမှာအတန်ဆုံးဖုန်း,24429,882,63,6:13,373,2023-07-07,11:30,Friday
@MyTechMyanmar,MyTech Myanmar,wwWPcT8rK6Q,၁၀၀% ပျက်စီးသွားရင်တောင် ၁၅ မိနစ်အတွင်း အကောင်းတိုင်း ပြန်ဖြစ်လာတဲ့ စက်ရုပ်,1671,92,4,6:31,391,2023-07-07,13:40,Friday
@technity17,Technity,u0mQ6MBwFBQ,REMAX Vending Machine in Myanmar,5144,243,11,3:41,221,2023-07-07,09:30,Friday
@TBHLabsMyanmar,TBH Labs,H9IgLjMzekg,လောလောဆယ်ဝယ်လို့ရနိုင်သမျှထဲမှာ အကြမ်းဆုံး Laptop?,34002,1267,54,9:52,592,2023-07-06,12:30,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,4E8BByTF8ok,ဒူးရင်းသီးနဲ့တူတဲ့ဖုန်း - Xperia 1 Mark V ( Review ),27378,870,46,14:22,862,2023-07-06,11:30,Thursday
@zestvlog,ZEST,Ya7pbd_r-F4,Redmi 10 2022  ကို သုံးသိန်းခွဲဝန်ကျင်နဲ့ ဝယ်သင့်သေလား?,44279,1051,142,20:59,1259,2023-07-06,11:14,Thursday
@technity17,Technity,Ka6u3wVq5Sg,Too good for the price range: TECNO POVA 5,25694,889,63,6:48,408,2023-07-06,12:28,Thursday
@TBHLabsMyanmar,TBH Labs,ckboaq3iCdw,ဒီ TV နဲ့ကြည့်ပြီး အိမ်က TV ပြန်မကြည့်ချင်တော့ဘူး….,68125,2362,99,11:13,673,2023-07-05,13:30,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,adt9gFvAOJ8,အရင်ကထက် အများကြီးပိုကောင်းလာတဲ့ MSI Stealth 15A,1409,66,3,7:04,424,2023-07-05,10:47,Wednesday
@MyTechMyanmar,MyTech Myanmar,QETw7jzDSsE,ကင်မရာစစ်စစ်လား ဖုန်းကင်မရာလား,3774,166,10,16:39,999,2023-07-05,11:30,Wednesday
@zestvlog,ZEST,i4I7Tza8Hkk,Redmi Note 12T Pro မှာ ဘာတွေတိုးတက်ပြောင်းလဲသွားပြီးလဲ..,27702,839,120,15:01,901,2023-07-05,11:24,Wednesday
@technity17,Technity,PaxFLZXHzV8,Xiaomi Pad 6 pro First Impression,36904,959,31,6:03,363,2023-07-05,09:30,Wednesday
@T4U2MM,T4U2,4lX4yxT-zL0,ကလေးတွေငြိမ်အောင် ဖုန်းပေးကိုင်လိုက်တာ အဖြေတစ်ခုလား ?,9033,518,40,10:42,642,2023-07-05,12:30,Wednesday
@TBHLabsMyanmar,TBH Labs,WhPcPj3wWnM,၉သိန်းအောက် Laptop တစ်လုံးကနေ ဘာရမလဲ?,86137,2890,69,7:29,449,2023-07-04,12:30,Tuesday
@MMTR,Myanmar Mobile Phones & Tech Review,ka6Wb9NR37Y,Sony ရဲ့ 16သိန်းခွဲတန် တန်ဖိုးနည်းဖုန်း - Xperia 10 Mark V ( Unboxing ),17451,558,35,8:50,530,2023-07-04,01:30,Tuesday
@zestvlog,ZEST,cx_AVPMrrXE,Design လဲလန်း Performance ပါကြမ်းလာတဲ့ Xiaomi Civi 3 Unboxing Video,26552,740,62,17:55,1075,2023-07-04,09:30,Tuesday
@TBHLabsMyanmar,TBH Labs,Sn2S_nK7LQA,နောက်ဆုံးတော့ Keyboard တစ်လုံးဆင်လိုက်ပြီ,67642,2254,84,17:55,1075,2023-07-03,13:30,Monday
@MMTR,Myanmar Mobile Phones & Tech Review,lqpGy72XV8E,ABC Extra Stout ရဲ့ AR Game ကိုဆော့ကြည့်ကြမယ် ...,1020,48,10,5:53,353,2023-07-03,01:30,Monday
@zestvlog,ZEST,7XuswUlTBkQ,Xiaomi #CiVi3,3260,138,2,0:18,18,2023-07-03,15:31,Monday
@T4U2MM,T4U2,XFKIRBT4lZ4,Huawei nova 11i မှာ ဘာတွေထူးခြားနေတာရှိလဲ ?,16229,548,53,8:10,490,2023-07-03,12:30,Monday
@TBHLabsMyanmar,TBH Labs,F-06tUP6XkY,ဖုန်းတစ်လုံးဈေးရှိတဲ့ အကြမ်းဆုံး Power Bank,110241,3687,161,13:08,788,2023-07-02,12:30,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,wZX3Yf-ib_A,သိသူဖော်စား . . . မသိသူကျော်သွား  -  IQOO Neo 8 Unboxing,16203,577,56,9:10,550,2023-07-02,01:30,Sunday
@MyTechMyanmar,MyTech Myanmar,g2AocOmTzrA,Xiaomi 13 Ultra ဆိုတာ ကင်မရာဖုန်းလား ဖုန်းကင်မရာလား,23268,767,36,11:03,663,2023-07-02,11:30,Sunday
@zestvlog,ZEST,uQXL3yF7JQ4,နောက်ဆုံးမှာတော့ Punch Hole နဲ့ထွက်လာပြီဖြစ်တဲ့ Y36 Unboxing Video,7361,276,35,11:32,692,2023-07-02,12:11,Sunday
@TBHLabsMyanmar,TBH Labs,Elua9RZqkAE,AR မှာ Beer ချက်ပြီး ဗလာမပါလျှော့စျေးကူပွန်နဲ့ iPhone 14 Pro Max ယူမယ်,24854,931,35,7:34,454,2023-07-01,14:00,Saturday
@MMTR,Myanmar Mobile Phones & Tech Review,sAhwpn1sOKM,5 သိန်းဝန်းကျင်  Bass အသေဗျင်းတဲ့ Bluetooth Speaker ရှာနေရင် ဒါကိုကြည့် !,7218,253,11,7:36,456,2023-07-01,01:30,Saturday
@technity17,Technity,iUbVTDQB5nw,Better than Redmi?: Redmi Note 12 4G Vs Infinix Note 30,74431,2099,136,9:37,577,2023-07-01,10:30,Saturday
@T4U2MM,T4U2,wS_rzCl3N9c,Tribit ရဲ့ StormBox Blast Speaker က ဘယ်လောက်ကြမ်းလဲ​ ?,4982,235,16,7:40,460,2023-07-01,12:30,Saturday
@TBHLabsMyanmar,TBH Labs,oQKFiTUhll0,ဈေးအရမ်းမကြီးဘဲနဲ့ Camera ဦးစားပေးထားတဲ့ဖုန်းရှာနေရင်,91705,2608,86,5:45,345,2023-06-30,12:30,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,UrqDazLxBks,တစ်ခြား ဘယ်ဖုန်းနဲ့မှ မတူတဲ့ဖုန်း - HUAWEI nova 11 Pro,19335,566,36,8:56,536,2023-06-30,01:30,Friday
@zestvlog,ZEST,4iLjui_qW6I,Redmi 12 မှာဘာတွေပြောင်းလဲသွားသလဲ . Unboxing Video,82147,1733,152,17:15,1035,2023-06-30,13:12,Friday
@T4U2MM,T4U2,-Qx71a1Oujs,Xiaomi ဖုန်းကိုင်ထားတယ်ဆို ဒါလေးတွေတော့ သိထားသင့်တယ်ဗျို့,100578,3783,128,6:13,373,2023-06-30,12:30,Friday
@TBHLabsMyanmar,TBH Labs,fxsG-LvLDEc,Xiaomi မှ ဖုန်းထင်တာဆိုရင်တော့ ဒီ Video မကြည့်သင့်ဘူး,77153,2654,195,11:12,672,2023-06-29,13:30,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,RMBCSJltMt8,13” Window Laptop တွေထဲမှာ ကမ္ဘာအပါးဆုံး Laptop - ASUS ZenBook S13 OLED 2023,11482,340,15,9:52,592,2023-06-29,01:30,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,z_TGxERbKiA,ပြိုင်ဖက်တွေကို အကြိမ်ကြိမ်သတ်ချနေတဲ့ Asus - ROG Flow Z 13 ( 2023 ) Review,10282,364,16,7:35,455,2023-06-28,01:30,Wednesday
@MyTechMyanmar,MyTech Myanmar,GJF1omzjbmE,ကျွန်တော် ကြိုက်မိတဲ့ $200  တန် StormBox,4409,192,23,5:42,342,2023-06-28,11:30,Wednesday
@zestvlog,ZEST,-1I0bNJIZzA,infinix note 30 Performance Test Video,24817,985,113,18:08,1088,2023-06-28,23:30,Wednesday
@technity17,Technity,zU5o6VZbotA,Redmi Note 12T pro first impression,17338,612,30,6:24,384,2023-06-28,08:30,Wednesday
@T4U2MM,T4U2,xE0HmMz5ztE,ဘာဖုန်းဝယ်ရမလဲ လို့ မမေးခင် ဒီ Video ကို အရင်ကြည့်ပါ,26231,1376,67,12:04,724,2023-06-28,12:30,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,0YrI_CBVHgc,5သိန်းဝန်းကျင်မှာ Mobile Legend ဆော့လို့ကောင်းမည့် ဖုန်း - Infinix Note 30,20667,651,78,7:31,451,2023-06-27,01:30,Tuesday
@technity17,Technity,mSUxk9jqSIU,Is 4 lakhs enough?: TECNO SPARK 10 Pro First Impression,25416,658,25,5:46,346,2023-06-27,06:30,Tuesday
@TBHLabsMyanmar,TBH Labs,IwnY3hD0eEY,Price to Performance ကောင်းတဲ့ ၆၅ လက်မ Aconatic TV,45612,1582,61,7:49,469,2023-06-26,13:30,Monday
@MMTR,Myanmar Mobile Phones & Tech Review,LBFohQuYmw8,ကဲမေးနေကြတဲ့ vivo Y36 ကို impression လုပ်ပေးလိုက်ပြီဗျာ,30104,753,33,5:27,327,2023-06-26,05:19,Monday
@MyTechMyanmar,MyTech Myanmar,Wcvzclwe3bU,ROG vs Red Magic 8 Pro ရေရှည်ဂိမ်းဆော့မယ်ဆို ဘာရွေးမလဲ (Q&A-125),6520,258,23,4:12,252,2023-06-26,11:30,Monday
@technity17,Technity,J9-Iy3ZBy2Y,Best gaming phone in 5 lakhs?: Infinix Note 30 review,34876,1007,52,7:50,470,2023-06-26,11:06,Monday
@T4U2MM,T4U2,tyOn6WuCij8,ROG Phone 7 Ultimate: ဂိမ်းဆော့ဖို့ အကောင်းဆုံး ဆရာ့ဆရာကြီးဖုန်းဆိုတာ ဒါပဲ,51364,1905,95,10:52,652,2023-06-26,12:30,Monday
@TBHLabsMyanmar,TBH Labs,m0nPbubGeXI,Workstation Laptop တစ်လုံးရှာနေတယ်၊ MacBook တွေ လဲမကြိုက်ဘူးဆိုရင် ဒါကိုကြည့်…,28173,923,38,9:49,589,2023-06-25,13:30,Sunday
@technity17,Technity,CsKy4asD1zU,A phone to reflect to your beauty: vivo Y36 impression,11559,404,22,6:04,364,2023-06-25,01:30,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,qVfNao7sY6M,၃သိန်းဝန်းကျင် RAM များများရှာနေတဲ့သူတွေအတွက် Tecno Spark 10C ကအဆင်ပြေမလား ?,54208,1199,94,10:04,604,2023-06-24,01:30,Saturday
@zestvlog,ZEST,OjwxQC56f-U,Realme C Series ထဲက အပါးဆုံး Desing နဲ့ ဝင်ရောက်လာတဲ့ C53 Unboxing Video,10609,325,48,15:50,950,2023-06-24,11:42,Saturday
@zestvlog,ZEST,UAFOj-0hKRg,Live Chat With ZEST,1207,83,11,72:07,4327,2023-06-24,04:23,Saturday
@T4U2MM,T4U2,5yS3ljB0JxM,ဖုန်းအသစ်လဲမယ့်အစား Tablet ပဲဝယ်လိုက်တော့...,58396,2002,88,8:36,516,2023-06-24,12:30,Saturday
@TBHLabsMyanmar,TBH Labs,h1eAwPdXC3s,၅သိန်းတန် Gaming ဖုန်းဆိုတာ ဘယ်လိုမျိုးလဲ?,437252,12781,551,8:32,512,2023-06-23,12:30,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,oHP_7zwKqTc,Game ပဲဆော့မှာဆိုတဲ့သူတွေအတွက် - Redmi Note 12T Pro ( Unboxing ),22717,711,62,7:28,448,2023-06-23,02:30,Friday
@MyTechMyanmar,MyTech Myanmar,xfKIibILROg,ဈေးတန်ပြီး MLBB ဆော့လို့ကောင်းတဲ့ဖုန်းလို့ပြောရင် ညွှန်းချင်တဲ့ကောင်လေး,11110,531,41,8:44,524,2023-06-23,11:30,Friday
@MyTechMyanmar,MyTech Myanmar,9ElwhKddIjk,Mr. Peter Chen (Huawei CEO) ပြောပြလာတဲ့ Mate X3 နဲ့ P60 Pro တို့ရဲ့ စိတ်ဝင်စားစရာအကြောင်း,3410,181,6,8:20,500,2023-06-23,05:52,Friday
@technity17,Technity,AVePLenzf4I,Let’s make ultimate comparison,7127,419,40,8:07,487,2023-06-23,00:30,Friday
@TBHLabsMyanmar,TBH Labs,YDe6yHBWv9s,ဈေးသက်သာတဲ့ Tablet တစ်လုံးရှာနေရင် ဒါကိုကြည့်…,104345,3061,110,6:52,412,2023-06-22,13:30,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,Wt3zMsEieuE,Sony Xperia 1 Mark V - Unboxing,16883,659,34,11:17,677,2023-06-22,02:30,Thursday
@TBHLabsMyanmar,TBH Labs,ZU4vi0Uomis,ASUS vivobook 16 : တစ်ဖက်တည်းကွက်ချွန်နေတဲ့ တစ်ဖက်ချွန် Laptop ?,31051,833,53,6:19,379,2023-06-21,13:30,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,bLJJXeApqIE,Desktop Level Performance ထွက်တဲ့  Laptop - ASUS Strix G18,2350,92,5,7:07,427,2023-06-21,02:30,Wednesday
@zestvlog,ZEST,u8laOIVU6YU,ViVO Entry Smart Phone သစ် Y02T  Unboxing Video,9858,305,35,8:53,533,2023-06-21,11:04,Wednesday
@technity17,Technity,FEZgZw131Fo,Mobile Legend Phone: Infinix Note 30,12873,440,30,4:15,255,2023-06-21,11:30,Wednesday
@T4U2MM,T4U2,EMZkxoqb56s,Infinix NOTE 30: 5 သိန်းဝန်းကျင်မှာ MLBB ပဲရှယ်ဆော့မယ်ဆို ဒီ Video ကိုကြည့် 👇,44372,1508,123,8:26,506,2023-06-21,12:30,Wednesday
@TBHLabsMyanmar,TBH Labs,KW8ur5c-zZQ,realme ရဲ့ အပါးဆုံးဖုန်း,64560,2104,67,6:00,360,2023-06-20,13:30,Tuesday
